time,seconds_elapsed,z,y,x
1717002214786155800,0.04815576171875,-0.19821994006633759,0.1301104724407196,0.19440214335918427
1717002214795821300,0.0578212890625,-0.19150061905384064,0.17348061501979828,0.2579302489757538
1717002214805486600,0.067486572265625,-0.17745113372802734,0.1954711228609085,0.3092414140701294
1717002214815152000,0.077152099609375,-0.16645587980747223,0.20341213047504425,0.3434488773345947
1717002214824817700,0.086817626953125,-0.17500774562358856,0.19424942135810852,0.35505497455596924
1717002214834483000,0.09648291015625,-0.2086043357849121,0.17225892841815948,0.35138988494873047
1717002214844148500,0.1061484375,-0.25747212767601013,0.1325538605451584,0.34283801913261414
1717002214853814000,0.11581396484375,-0.30878329277038574,0.0794101431965828,0.3367295563220978
1717002214863479300,0.125479248046875,-0.3503209054470062,0.007941014133393764,0.3367295563220978
1717002214873144800,0.135144775390625,-0.37292224168777466,-0.07452336698770523,0.34283801913261414
1717002214882810400,0.144810302734375,-0.37536564469337463,-0.15393351018428802,0.3452814221382141
1717002214892475600,0.1544755859375,-0.36192700266838074,-0.25777754187583923,0.33917292952537537
1717002214902141200,0.16414111328125,-0.33443886041641235,-0.3176405727863312,0.3568875193595886
1717002214911806700,0.173806640625,-0.3020639717578888,-0.2608317732810974,0.4112529158592224
1717002214921472300,0.18347216796875,-0.27091076970100403,-0.1582094430923462,0.4668400287628174
1717002214931137500,0.193137451171875,-0.24464432895183563,-0.08185353130102158,0.5022691488265991
1717002214940803000,0.202802978515625,-0.21959958970546722,-0.043981000781059265,0.5328115224838257
1717002214950468600,0.212468505859375,-0.20555010437965393,-0.0390942245721817,0.5780141949653625
1717002214960134000,0.2221337890625,-0.21288026869297028,-0.05986303091049194,0.6305471062660217
1717002214969799400,0.23179931640625,-0.24403348565101624,-0.10384403169155121,0.6830799579620361
1717002214979465000,0.24146484375,-0.29534465074539185,-0.16065283119678497,0.7178982496261597
1717002214989130200,0.251130126953125,-0.34665581583976746,-0.21746163070201874,0.7203416228294373
1717002214998795800,0.260795654296875,-0.3826957941055298,-0.25350162386894226,0.6885775923728943
1717002215008461300,0.27046142578125,-0.3936910629272461,-0.25533416867256165,0.6250494718551636
1717002215018126600,0.280126708984375,-0.377198189496994,-0.2235700935125351,0.5334223508834839
1717002215027792100,0.289792236328125,-0.3399364948272705,-0.1569877415895462,0.4240806996822357
1717002215037457700,0.299457763671875,-0.2892361879348755,-0.07146912813186646,0.31290650367736816
1717002215047123000,0.309123046875,-0.23425991833209991,0.009773556143045425,0.20845162868499756
1717002215056788500,0.31878857421875,-0.17867282032966614,0.0787992998957634,0.11926792562007904
1717002215066454000,0.3284541015625,-0.12613995373249054,0.13744063675403595,0.05329642444849014
1717002215076119300,0.338119384765625,-0.07605048269033432,0.17958909273147583,0.01175880990922451
1717002215085784800,0.347784912109375,-0.032069481909275055,0.20768806338310242,0.001374406274408102
1717002215095450400,0.357450439453125,0.0009162708884105086,0.21685077250003815,0.014202198944985867
1717002215105115600,0.36711572265625,0.018630841746926308,0.20157960057258606,0.04413371533155441
1717002215114781200,0.37678125,0.02107422985136509,0.16370706260204315,0.08078455179929733
1717002215124446700,0.38644677734375,0.011300674639642239,0.1178935244679451,0.11560284346342087
1717002215134112300,0.3961123046875,-0.005803049076348543,0.07635590434074402,0.14614520967006683
1717002215143777500,0.405777587890625,-0.02351761981844902,0.043981000781059265,0.1656923145055771
1717002215153443000,0.415443115234375,-0.037567105144262314,0.02504473738372326,0.17302247881889343
1717002215163108600,0.425108642578125,-0.05405998229980469,0.011606098152697086,0.1772984117269516
1717002215172774000,0.43477392578125,-0.08093725889921188,0.006719320081174374,0.19501298666000366
1717002215182439400,0.444439453125,-0.12369657307863235,0.01038440316915512,0.2304421216249466
1717002215192105000,0.45410498046875,-0.17928366363048553,0,0.2695363461971283
1717002215201770200,0.463770263671875,-0.2354816198348999,-0.034818295389413834,0.2964136302471161
1717002215211435800,0.473435791015625,-0.27885177731513977,-0.08490777015686035,0.2958027720451355
1717002215221101300,0.483101318359375,-0.3026748299598694,-0.12033691257238388,0.26464956998825073
1717002215230766600,0.4927666015625,-0.30633988976478577,-0.11117420345544815,0.2176143378019333
1717002215240432000,0.50243212890625,-0.3014531135559082,-0.07269082218408585,0.17241163551807404
1717002215250097700,0.51209765625,-0.3148917555809021,-0.06902574002742767,0.14370182156562805
1717002215259763000,0.521762939453125,-0.37353309988975525,-0.1966928243637085,0.13270656764507294
1717002215269428500,0.531428466796875,-0.4840964674949646,-0.4618005156517029,0.14125843346118927
1717002215279094000,0.541093994140625,-0.6074876189231873,-0.7922688722610474,0.18462859094142914
1717002215288759300,0.55075927734375,-0.6673506498336792,-1.178935170173645,0.2548760175704956
1717002215298424800,0.5604248046875,-0.7003363966941833,-1.5399459600448608,0.3220692276954651
1717002215308090400,0.57009033203125,-0.7620319724082947,-1.753208041191101,0.42957833409309387
1717002215317755600,0.579755615234375,-0.8060129284858704,-1.7868045568466187,0.5725166201591492
1717002215327421200,0.589421142578125,-0.8402203917503357,-1.7262543439865112,0.6873558759689331
1717002215337086700,0.599086669921875,-0.8683193922042847,-1.6541743278503418,0.728893518447876
1717002215346752000,0.608751953125,-0.8725953102111816,-1.61874520778656,0.6946860551834106
1717002215356417500,0.61841748046875,-0.8353336453437805,-1.5918679237365723,0.6061131954193115
1717002215366083000,0.6280830078125,-0.749204158782959,-1.557660460472107,0.5016583204269409
1717002215375748400,0.637748291015625,-0.6264238357543945,-1.4690876007080078,0.41797223687171936
1717002215385414000,0.647413818359375,-0.4950917065143585,-1.281557559967041,0.36605021357536316
1717002215395079400,0.657079345703125,-0.38819342851638794,-1.0579874515533447,0.33001023530960083
1717002215404744700,0.66674462890625,-0.3155026137828827,-0.5888567566871643,0.2976353168487549
1717002215414410200,0.67641015625,-0.27091076970100403,0.1185043677687645,0.2848075330257416
1717002215424075800,0.68607568359375,-0.2476985603570938,-0.012827792204916477,0.24021568894386292
1717002215433741300,0.6957412109375,-0.24159009754657745,-0.8240329623222351,0.16752485930919647
1717002215443406600,0.705406494140625,-0.2599155008792877,-1.5985872745513916,0.1388150453567505
1717002215453072100,0.715072021484375,-0.23425991833209991,-2.549752712249756,0.24510246515274048
1717002215462737700,0.724737548828125,-0.21165858209133148,-3.44097900390625,0.45523393154144287
1717002215472403000,0.73440283203125,-0.25625041127204895,-4.134901523590088,0.6348230242729187
1717002215482068500,0.744068359375,-0.3509317636489868,-4.4880475997924805,0.7178982496261597
1717002215491734000,0.753734130859375,-0.40041038393974304,-4.444677352905273,0.7490514516830444
1717002215501399300,0.7633994140625,-0.3436015844345093,-4.078092575073242,0.8125795722007751
1717002215511064800,0.77306494140625,-0.19455485045909882,-3.629730701446533,0.8907679915428162
1717002215520730400,0.78273046875,0.0198525357991457,-3.221073865890503,0.959793746471405
1717002215530395600,0.792395751953125,0.2745758295059204,-2.9455819129943848,1.0141592025756836
1717002215540061200,0.802061279296875,0.5787777900695801,-2.711627244949341,1.0856282711029053
1717002215549726700,0.811726806640625,0.9758284687995911,-2.3225176334381104,1.0996778011322021
1717002215559392000,0.82139208984375,1.355164647102356,-2.2137868404388428,0.968956470489502
1717002215569057500,0.8310576171875,1.5336084365844727,-2.552807092666626,0.7637118101119995
1717002215578723000,0.84072314453125,1.5238348245620728,-2.9877302646636963,0.6018372774124146
1717002215588388400,0.850388427734375,1.469469428062439,-3.3841700553894043,0.6042806506156921
1717002215598054000,0.860053955078125,1.501233458518982,-3.8526899814605713,0.7484406232833862
1717002215607719400,0.869719482421875,1.6435608863830566,-4.356028079986572,0.9933903813362122
1717002215617384700,0.879384765625,1.8518598079681396,-4.705509185791016,1.2842299938201904
1717002215627050200,0.88905029296875,2.08398175239563,-4.847225666046143,1.505967617034912
1717002215636715800,0.8987158203125,2.2996108531951904,-4.816072463989258,1.5811017751693726
1717002215646381000,0.908381103515625,2.4737024307250977,-4.68412971496582,1.5139086246490479
1717002215656046600,0.918046630859375,2.6239707469940186,-4.477663040161133,1.3734136819839478
1717002215665712000,0.927712158203125,2.830437183380127,-4.117187023162842,1.119301199913025
1717002215675377400,0.93737744140625,3.096766471862793,-4.226528644561768,0.830294132232666
1717002215685043000,0.94704296875,3.2775774002075195,-4.273563861846924,0.7392778992652893
1717002215694708500,0.95670849609375,3.469383478164673,-4.166665554046631,0.7637118101119995
1717002215704373800,0.966373779296875,3.6709630489349365,-3.9406521320343018,0.7728744745254517
1717002215714039300,0.976039306640625,3.8829269409179688,-3.3927221298217773,0.8125795722007751
1717002215723704800,0.985704833984375,4.085728168487549,-2.657261848449707,0.8913788795471191
1717002215733370000,0.9953701171875,4.194535255432129,-2.0079312324523926,0.8498412370681763
1717002215743035600,1.00503564453125,4.156052112579346,-1.5332266092300415,0.755770742893219
1717002215752701200,1.014701171875,3.9537851810455322,-1.273005723953247,0.7014053463935852
1717002215762366500,1.024366455078125,3.646528959274292,-1.1392301321029663,0.7380561828613281
1717002215772032000,1.034031982421875,3.293459415435791,-1.0622633695602417,0.8645015954971313
1717002215781697500,1.043697509765625,2.917177438735962,-1.0060654878616333,1.0404255390167236
1717002215791362800,1.05336279296875,2.5170724391937256,-0.9730796813964844,1.250022530555725
1717002215801028400,1.0630283203125,2.125519275665283,-0.990183413028717,1.4485479593276978
1717002215810694000,1.07269384765625,1.807878851890564,-0.9058864712715149,1.6275261640548706
1717002215820359200,1.082359130859375,1.5494904518127441,-0.6902574300765991,1.7466413974761963
1717002215830024700,1.092024658203125,1.2849172353744507,-0.4092676639556885,1.7613017559051514
1717002215839690200,1.101690185546875,0.9385668039321899,-0.04825693368911743,1.629969596862793
1717002215849355500,1.11135546875,0.4596625566482544,0.35795649886131287,1.327600121498108
1717002215859021000,1.12102099609375,-0.10170606523752213,0.6591041684150696,0.9909469485282898
1717002215868686600,1.1306865234375,-0.6423059105873108,0.7983773946762085,0.7502731680870056
1717002215878352000,1.140351806640625,-1.0851701498031616,0.8771766424179077,0.5835118293762207
1717002215888017400,1.150017333984375,-1.418769121170044,0.892447829246521,0.4369085133075714
1717002215897683000,1.159682861328125,-1.6429500579833984,0.8008207678794861,0.3067980408668518
1717002215907348200,1.16934814453125,-1.7718387842178345,0.6749862432479858,0.1754658818244934
